Расходы на выплаты персоналу в целях обеспечения выполнения функций государственными (муниципальными) органами, казенными учреждениями, органами управления государственными внебюджетными фондами;1346300000100;29 843,4
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1346300000200;1 074,0
Иные бюджетные ассигнования;1346300000800;27,5
Расходы за счет доходов от платных услуг, оказываемых областными государственными казенными учреждениями;1346300092;16 560,0
;;
";;;;;;";;
;;
Расходы на выплаты персоналу в целях обеспечения выполнения функций государственными (муниципальными) органами, казенными учреждениями, органами управления государственными внебюджетными фондами;1346300092100;8 973,8
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1346300092200;4 078,0
Иные бюджетные ассигнования;1346300092800;3 508,2
Обеспечивающая подпрограмма;1370000000;57 848,4
Руководство и управление в сфере установленных функций органов государственной власти субъекта Российской Федерации;1370100000;57 848,4
Расходы на выплаты персоналу в целях обеспечения выполнения функций государственными (муниципальными) органами, казенными учреждениями, органами управления государственными внебюджетными фондами;1370100000100;46 023,5
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1370100000200;10 819,4
Иные бюджетные ассигнования;1370100000800;1 005,5
"Государственная программа ""Обеспечение безопасности населения Томской области""";1400000000;636 412,4
"Подпрограмма ""Повышение безопасности дорожного движения""";1410000000;6 170,0
"Основное мероприятие ""Обеспечение безопасного участия детей в дорожном движении""";1418000000;3 006,5
Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям;1418000000600;75
Организация дополнительного образования детей;1418000В00;2 931,5
Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям;1418000В00600;2 931,5
"Основное мероприятие ""Предупреждение дорожно-транспортных происшествий и снижение тяжести их последствий""";1418100000;3 163,5
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1418100000200;2 790,0
Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям;1418100000600;373,5
"Подпрограмма ""Профилактика правонарушений и наркомании""";1420000000;10 548,3
"Основное мероприятие ""Снижение количества правонарушений""";1428200000;5 312,3
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1428200000200;8,5
Социальное обеспечение и иные выплаты населению;1428200000300;2 365,5
Проведение областного ежегодного конкурса на лучшее муниципальное образование Томской области по профилактике правонарушений;1428240860;600
Межбюджетные трансферты;1428240860500;600
Осуществление части переданных полномочий по составлению протоколов об административных правонарушениях, посягающих на общественный порядок и общественную безопасность;1428257010;2 338,3
Межбюджетные трансферты;1428257010500;2 338,3
"Основное мероприятие ""Создание условий для социальной адаптации и реабилитации лиц, больных наркоманией, лиц, отбывших наказание в местах лишения свободы, а также осужденных к наказаниям и мерам уголовно-правового характера без изоляции от общества""";1428300000;3 410,0
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1428300000200;440
Социальное обеспечение и иные выплаты населению;1428300000300;570
Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям;1428300000600;2 400,0
"Основное мероприятие ""Сокращение уровня потребления психоактивных веществ""";1428400000;1 826,0
Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям;1428400000600;1 446,0
Организация дополнительного профессионального образования;1428400Г00;50
Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям;1428400Г00600;50
Учреждения, обеспечивающие предоставление услуг в сфере образования;1428400Д00;330
Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям;1428400Д00600;330
"Подпрограмма ""Обеспечение мобилизационной подготовки в Томской области""";1430000000;36 913,0
"Основное мероприятие ""Проведение комплекса мероприятий, направленных на обеспечение мобилизационной подготовки""";1438500000;36 913,0
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1438500000200;36 863,0
Иные бюджетные ассигнования;1438500000800;50
"Подпрограмма ""Повышение уровня защиты населения и территории от чрезвычайных ситуаций природного и техногенного характера""";1440000000;505 829,9
"Ведомственная целевая программа ""Защита населения и территории от чрезвычайных ситуаций""";1446000000;69 859,9
Расходы на выплаты персоналу в целях обеспечения выполнения функций государственными (муниципальными) органами, казенными учреждениями, органами управления государственными внебюджетными фондами;1446000000100;33 481,9
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1446000000200;35 818,0
Иные бюджетные ассигнования;1446000000800;500
Расходы за счет доходов от платных услуг, оказываемых областными государственными казенными учреждениями;1446000092;60
Расходы на выплаты персоналу в целях обеспечения выполнения функций государственными (муниципальными) органами, казенными учреждениями, органами управления государственными внебюджетными фондами;1446000092100;40
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1446000092200;20
"Ведомственная целевая программа ""Обеспечение пожарной безопасности Томской области""";1446100000;435 216,2
Расходы на выплаты персоналу в целях обеспечения выполнения функций государственными (муниципальными) органами, казенными учреждениями, органами управления государственными внебюджетными фондами;1446100000100;349 209,5
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1446100000200;83 552,2
Иные бюджетные ассигнования;1446100000800;2 454,5
"Основное мероприятие ""Проведение экстренных противопаводковых мероприятий для предупреждения чрезвычайных ситуаций""";1448900000;753,8
Возмещение части затрат, связанных с выполнением противопаводковых мероприятий;1448900100;753,8
Иные бюджетные ассигнования;1448900100800;753,8
"Подпрограмма ""Повышение общественной безопасности с использованием правоохранительного сегмента аппаратно-программного комплекса технических средств ""Безопасный город""";1450000000;76 951,2
"Ведомственная целевая программа ""Совершенствование развития правоохранительного сегмента аппаратно-программного комплекса ""Безопасный город"" и организации дорожного движения""";1456200000;76 951,2
Расходы на выплаты персоналу в целях обеспечения выполнения функций государственными (муниципальными) органами, казенными учреждениями, органами управления государственными внебюджетными фондами;1456200000100;38 335,1
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1456200000200;35 265,3
Иные бюджетные ассигнования;1456200000800;1 234,9
Расходы за счет доходов от платных услуг, оказываемых областными государственными казенными учреждениями;1456200092;2 115,9
Расходы на выплаты персоналу в целях обеспечения выполнения функций государственными (муниципальными) органами, казенными учреждениями, органами управления государственными внебюджетными фондами;1456200092100;1 165,9
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1456200092200;950
"Государственная программа ""Воспроизводство и использование природных ресурсов Томской области""";1500000000;604 886,0
"Подпрограмма ""Регулирование качества окружающей среды на территории Томской области""";1510000000;44 397,4
"Ведомственная целевая программа ""Обеспечение снижения негативного воздействия на окружающую среду хозяйствующих субъектов""";1516000000;30 622,4
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1516000000200;3 500,0
Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям;1516000000600;27 122,4
"Ведомственная целевая программа ""Повышение экологической культуры и информированности населения о качестве окружающей среды на территории Томской области""";1516100000;13 775,0
Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям;1516100000600;13 775,0
"Подпрограмма ""Развитие водохозяйственного комплекса Томской области""";1520000000;23 284,0
"Основное мероприятие ""Мероприятия федеральной целевой программы ""Развитие водохозяйственного комплекса Российской Федерации в 2012 - 2020 годах""";1528000000;3 046,5
"Мероприятия федеральной целевой программы ""Развитие водохозяйственного комплекса Российской Федерации в 2012 - 2020 годах""";1528000160;2 330,7
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1528000160200;2 330,7
"Мероприятия в области использования и охраны водных объектов федеральной целевой программы ""Развитие водохозяйственного комплекса Российской Федерации в 2012 - 2020 годах""";15280R0160;715,8
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;15280R0160200;715,8
"Основное мероприятие ""Осуществление отдельных полномочий в области водных отношений""";1528100000;20 237,5
Осуществление отдельных полномочий в области водных отношений;1528151280;20 237,5
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1528151280200;20 237,5
"Подпрограмма ""Развитие лесного хозяйства на территории Томской области""";1530000000;476 435,5
"Ведомственная целевая программа ""Повышение эффективности развития лесов Томской области""";1536200000;78 955,7
Расходы на выплаты персоналу в целях обеспечения выполнения функций государственными (муниципальными) органами, казенными учреждениями, органами управления государственными внебюджетными фондами;1536200000100;480
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1536200000200;20 690,9
Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям;1536200000600;56 929,8
Иные бюджетные ассигнования;1536200000800;855
"Основное мероприятие ""Осуществление отдельных полномочий в области лесных отношений""";1538200000;363 729,8
Осуществление отдельных полномочий в области лесных отношений;1538251290;363 729,8
Расходы на выплаты персоналу в целях обеспечения выполнения функций государственными (муниципальными) органами, казенными учреждениями, органами управления государственными внебюджетными фондами;1538251290100;175 303,0
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1538251290200;22 256,8
Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям;1538251290600;166 170,0
"Основное мероприятие ""Техническое обеспечение осуществления государственного лесного контроля и надзора, противопожарных мероприятий""";1538300000;3 750,0
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1538300000200;3 750,0
"Основное мероприятие ""Локализация и ликвидация очагов вредных организмов""";1539000000;30 000,0
Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям;1539000000600;30 000,0
Обеспечивающая подпрограмма;1550000000;60 769,1
Руководство и управление в сфере установленных функций органов государственной власти субъекта Российской Федерации;1550100000;60 769,1
Расходы на выплаты персоналу в целях обеспечения выполнения функций государственными (муниципальными) органами, казенными учреждениями, органами управления государственными внебюджетными фондами;1550100000100;49 495,3
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1550100000200;10 934,0
Иные бюджетные ассигнования;1550100000800;339,8
"Государственная программа ""Развитие промышленного использования возобновляемых природных ресурсов Томской области""";1600000000;68 570,1
"Подпрограмма ""Развитие рыбохозяйственного комплекса Томской области""";1610000000;439,5
"Основное мероприятие ""Осуществление переданных органам государственной власти субъектов Российской Федерации в соответствии с частью первой статьи 6 Федерального закона от 24 апреля 1995 года № 52-ФЗ ""О животном мире"" полномочий Российской Федерации в области организации, регулирования и охраны водных биологических ресурсов""";1618300000;439,5
"Осуществление переданных органам государственной власти субъектов Российской Федерации в соответствии с частью первой статьи 6 Федерального закона от 24 апреля 1995 года № 52-ФЗ ""О животном мире"" полномочий Российской Федерации в области организации, регулирования и охраны водных биологических ресурсов";1618359100;439,5
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1618359100200;439,5
"Подпрограмма ""Развитие сферы заготовки и переработки дикорастущего сырья в Томской области""";1620000000;3 000,0
"Основное мероприятие ""Продвижение региональной продукции, произведенной с использованием дикорастущего, пищевого сырья, на внутренние и внешние рынки сбыта""";1628900000;3 000,0
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1628900000200;3 000,0
Обеспечивающая подпрограмма;1630000000;19 686,6
Руководство и управление в сфере установленных функций органов государственной власти субъекта Российской Федерации;1630100000;19 686,6
Расходы на выплаты персоналу в целях обеспечения выполнения функций государственными (муниципальными) органами, казенными учреждениями, органами управления государственными внебюджетными фондами;1630100000100;12 953,6
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1630100000200;5 980,0
Иные бюджетные ассигнования;1630100000800;753
"Подпрограмма ""Развитие охотничьего хозяйства Томской области""";1640000000;45 444,0
"Ведомственная целевая программа ""Охрана и развитие государственных зоологических заказников областного значения""";1646400000;13 198,3
Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям;1646400000600;13 198,3
"Основное мероприятие ""Осуществление переданных органам государственной власти субъектов Российской Федерации в соответствии с частью первой статьи 6 Федерального закона от 24 апреля 1995 года № 52-ФЗ ""О животном мире"" полномочий Российской Федерации в области охраны и использования объектов животного мира (за исключением охотничьих ресурсов и водных биологических ресурсов)""";1648600000;100,8
"Осуществление переданных органам государственной власти субъектов Российской Федерации в соответствии с частью первой статьи 6 Федерального закона от 24 апреля 1995 года № 52-ФЗ ""О животном мире"" полномочий Российской Федерации в области охраны и использования объектов животного мира (за исключением охотничьих ресурсов и водных биологических ресурсов)";1648659200;100,8
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1648659200200;100,8
"Основное мероприятие ""Осуществление переданных органам государственной власти субъектов Российской Федерации в соответствии с частью 1 статьи 33 Федерального закона от 24 июля 2009 года № 209-ФЗ ""Об охоте и о сохранении охотничьих ресурсов и о внесении изменений в отдельные законодательные акты Российской Федерации"" полномочий Российской Федерации в области охраны и использования охотничьих ресурсов""";1648800000;32 144,9
"Осуществление переданных органам государственной власти субъектов Российской Федерации в соответствии с частью 1 статьи 33 Федерального закона от 24 июля 2009 года № 209-ФЗ ""Об охоте и о сохранении охотничьих ресурсов и о внесении изменений в отдельные законодательные акты Российской Федерации"" полномочий Российской Федерации в области охраны и использования охотничьих ресурсов";1648859700;32 144,9
Расходы на выплаты персоналу в целях обеспечения выполнения функций государственными (муниципальными) органами, казенными учреждениями, органами управления государственными внебюджетными фондами;1648859700100;24 816,7
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1648859700200;7 328,2
"Государственная программа ""Повышение энергоэффективности в Томской области""";1700000000;111 169,2
"Подпрограмма ""Координация реформы энергосбережения Томской области""";1720000000;7 620,0
"Ведомственная целевая программа ""Реализация политики по энергосбережению и повышению энергетической эффективности и информационная поддержка""";1726000000;7 620,0
Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям;1726000000600;7 620,0
"Подпрограмма ""Развитие газоснабжения и повышение уровня газификации Томской области""";1730000000;103 549,2
"Основное мероприятие ""Обеспечение технической возможности подключения потребителей к сети газоснабжения. Проектирование и строительство распределительных газопроводов на территории населенных пунктов Томской области""";1738400000;95 549,2
Строительство, приобретение объектов муниципальной собственности в сфере газификации;173844И000;95 549,2
Межбюджетные трансферты;173844И000500;95 549,2
"Основное мероприятие ""Обеспечение бесперебойности поставок сжиженного углеводородного газа населению Томской области для бытовых нужд""";1738600000;8 000,0
Субсидии газоснабжающим организациям на возмещение недополученных доходов в связи с реализацией сжиженного газа населению по регулируемым ценам;1738600480;8 000,0
Иные бюджетные ассигнования;1738600480800;8 000,0
"Государственная программа ""Развитие транспортной системы в Томской области""";1800000000;4 333 903,1
"Подпрограмма ""Развитие пассажирских перевозок на территории Томской области""";1810000000;96 447,0
"Основное мероприятие ""Развитие межрегиональных и межмуниципальных перевозок, оптимизация маршрутной сети""";1818000000;96 447,0
"Возмещение части затрат перевозчикам, осуществляющим авиапассажирские перевозки на внутриобластном маршруте Томской области ""Томск-Стрежевой-Томск""";1818000440;18 567,0
Иные бюджетные ассигнования;1818000440800;18 567,0
Возмещение части затрат перевозчикам, осуществляющим авиапассажирские перевозки на внутриобластных и региональных маршрутах;1818000460;29 280,0
Иные бюджетные ассигнования;1818000460800;29 280,0
Возмещение недополученных доходов перевозчикам, осуществляющим регулярные перевозки пассажиров и багажа автомобильным транспортом по межмуниципальным пригородным маршрутам регулярных перевозок по регулируемым тарифам;1818000470;17 000,0
Иные бюджетные ассигнования;1818000470800;17 000,0
Возмещение части затрат авиаперевозчикам, осуществляющим авиапассажирские перевозки на внутриобластных маршрутах в Томской области;1818040600;15 100,0
Межбюджетные трансферты;1818040600500;15 100,0
Организация транспортного обслуживания населения Верхнекетского района внутренним водным транспортом в границах муниципального района;1818040810;4 500,0
Межбюджетные трансферты;1818040810500;4 500,0
Организация транспортного обслуживания населения Колпашевского района внутренним водным транспортом в границах муниципального района;1818040820;12 000,0
Межбюджетные трансферты;1818040820500;12 000,0
"Подпрограмма ""Сохранение и развитие автомобильных дорог Томской области""";1820000000;4 212 816,8
"Ведомственная целевая программа ""Обеспечение функционирования сети автомобильных дорог Томской области""";1826300000;72 130,4
Расходы на выплаты персоналу в целях обеспечения выполнения функций государственными (муниципальными) органами, казенными учреждениями, органами управления государственными внебюджетными фондами;1826300000100;50 728,8
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1826300000200;19 826,1
Иные бюджетные ассигнования;1826300000800;1 575,5
"Ведомственная целевая программа ""Снижение дорожно-транспортных происшествий в местах размещения системы фото-видеофиксации нарушений правил дорожного движения""";1826500000;110 507,9
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1826500000200;106 702,6
Иные бюджетные ассигнования;1826500000800;3 805,3
"Основное мероприятие ""Финансовое обеспечение расходов города Томска в связи с осуществлением им функций областного центра""";1828200000;72 834,8
"Осуществление муниципальным образованием ""Город Томск"" функций областного центра";1828240М60;72 834,8
Межбюджетные трансферты;1828240М60500;72 834,8
"Основное мероприятие ""Строительство и реконструкция автомобильных дорог общего пользования и сооружений на них""";1828300000;623 591,7
Бюджетные ассигнования на объекты капитального строительства государственной собственности, объекты недвижимого имущества, приобретаемые в государственную собственность;182830И000;12 003,0
Капитальные вложения в объекты государственной (муниципальной) собственности;182830И000400;12 003,0
Разработка проектно-сметной документации в сфере дорожного хозяйства;182830П000;131 238,7
Капитальные вложения в объекты государственной (муниципальной) собственности;182830П000400;131 238,7
Межбюджетный трансферт бюджету Ханты-Мансийского автономного округа - Югры в целях возмещения расходов бюджета Ханты-Мансийского автономного округа - Югры по оплате второго этапа строительства мостового перехода через реку Вах на автомобильной дороге Нижневартовск - Стрежевой;1828340900;180 350,0
Межбюджетные трансферты;1828340900500;180 350,0
"Достижение целевых показателей государственной программы ""Развитие транспортной системы в Томской области"", предусматривающей осуществление крупных особо важных для социально-экономического развития Российской Федерации проектов (финансовое обеспечение дорожной деятельности)";1828353901;300 000,0
Межбюджетные трансферты;1828353901500;300 000,0
"Основное мероприятие ""Капитальный ремонт и (или) ремонт автомобильных дорог общего пользования местного значения Томской области""";1828400000;500 000,0
Капитальный ремонт и (или) ремонт автомобильных дорог общего пользования местного значения в границах муниципальных районов;1828440895;388 500,0
Межбюджетные трансферты;1828440895500;388 500,0
Капитальный ремонт и (или) ремонт автомобильных дорог общего пользования местного значения в границах городских округов;1828440896;111 500,0
Межбюджетные трансферты;1828440896500;111 500,0
"Основное мероприятие ""Содержание, ремонт и капитальный ремонт автомобильных дорог общего пользования регионального или межмуниципального значения и сооружений на них""";1828500000;1 730 230,3
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1828500000200;1 730 080,3
Иные бюджетные ассигнования;1828500000800;150
"Основное мероприятие ""Финансовое обеспечение дорожной деятельности в рамках приоритетного проекта ""Безопасные и качественные дороги"" государственной программы Российской Федерации ""Развитие транспортной системы""";1828700000;1 103 521,7
Финансовое обеспечение дорожной деятельности в Томской агломерации (за счет средств областного бюджета);1828700900;350 521,7
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1828700900200;350 521,7
Финансовое обеспечение дорожной деятельности в Томской агломерации (за счет средств областного бюджета);1828740900;23 000,0
Межбюджетные трансферты;1828740900500;23 000,0
Финансовое обеспечение дорожной деятельности в Томской агломерации;1828753900;730 000,0
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1828753900200;350 000,0
Межбюджетные трансферты;1828753900500;380 000,0
Обеспечивающая подпрограмма;1830000000;24 639,3
Руководство и управление в сфере установленных функций органов государственной власти субъекта Российской Федерации;1830100000;24 639,3
Расходы на выплаты персоналу в целях обеспечения выполнения функций государственными (муниципальными) органами, казенными учреждениями, органами управления государственными внебюджетными фондами;1830100000100;21 825,8
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1830100000200;2 806,5
Иные бюджетные ассигнования;1830100000800;7
"Государственная программа ""Развитие коммунальной и коммуникационной инфраструктуры в Томской области""";1900000000;212 897,7
"Подпрограмма ""Развитие и модернизация коммунальной инфраструктуры Томской области""";1910000000;162 902,0
"Основное мероприятие ""Снижение количества аварий в системах отопления, водоснабжения и водоотведения коммунального комплекса Томской области""";1918000000;118 744,3
Обеспечение населения Томской области чистой питьевой водой;1918000950;68 744,3
Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям;1918000950600;68 744,3
Проведение капитальных ремонтов объектов коммунальной инфраструктуры в целях подготовки хозяйственного комплекса Томской области к безаварийному прохождению отопительного сезона;1918040910;50 000,0
Межбюджетные трансферты;1918040910500;50 000,0
"Основное мероприятие ""Бюджетные инвестиции в целях модернизации коммунальной инфраструктуры Томской области""";1918100000;44 157,7
Модернизация коммунальной инфраструктуры Томской области;191814И920;44 157,7
Межбюджетные трансферты;191814И920500;44 157,7
"Подпрограмма ""Развитие коммуникационной инфраструктуры в Томской области""";1920000000;10 000,0
"Основное мероприятие ""Обеспечение доступа населения Томской области к современным услугам связи""";1928300000;10 000,0
Обеспечение жителей отдаленных населенных пунктов Томской области услугами сотовой связи;1928340960;10 000,0
Межбюджетные трансферты;1928340960500;10 000,0
Обеспечивающая подпрограмма;1930000000;39 995,7
Руководство и управление в сфере установленных функций органов государственной власти субъекта Российской Федерации;1930100000;39 995,7
Расходы на выплаты персоналу в целях обеспечения выполнения функций государственными (муниципальными) органами, казенными учреждениями, органами управления государственными внебюджетными фондами;1930100000100;34 684,6
